rosbagTimestamp,linear,x,y,z,angular,x,y,z
1581526202487177121,,0.00979517018994,-0.00303811378595,0.00857300734971,,0.0,0.0,0.537489017805
1581526202497185406,,0.00521286650357,-0.00140118468737,0.00858391737282,,0.0,0.0,0.536382690078
1581526202507152011,,0.00567627312567,-0.00302304619518,0.00861063569398,,0.0,0.0,0.54221899245
1581526202517128425,,0.0079783175351,-0.00240084178509,0.00865045610729,,0.0,0.0,0.537889766858
1581526202527105515,,0.00807372929252,-0.00308858622287,0.00864775157438,,0.0,0.0,0.538154141457
1581526202537149995,,0.00917562577662,-0.00425736003746,0.00868241309741,,0.0,0.0,0.537940263889
1581526202547016041,,0.00602676650737,-0.00179223784185,0.00870488402974,,0.0,0.0,0.53914484625
1581526202557037656,,0.0068240012693,-0.00330290726159,0.00873296660408,,0.0,0.0,0.53336315726
1581526202567350527,,0.00517585437916,-0.00349998948254,0.00879337013298,,0.0,0.0,0.539891150247
1581526202577061619,,0.0107863482885,-0.00441463552647,0.00886911834725,,0.0,0.0,0.537784596764
1581526202587125219,,0.00900623879809,-0.00255724274582,0.0088982995339,,0.0,0.0,0.538884906705
1581526202597048579,,0.00428595888283,-0.00331321602604,0.00892913599738,,0.0,0.0,0.540466665396
1581526202607101672,,0.00784321045042,-0.00316601456228,0.00897197924822,,0.0,0.0,0.533376016443
1581526202617107863,,0.00858041016664,-0.00337135301004,0.00903905167005,,0.0,0.0,0.540140533039
1581526202626966548,,0.00805516030205,-0.00375433304256,0.00911929729703,,0.0,0.0,0.537723362976
1581526202637244922,,0.00973145415475,-0.0048310299236,0.00922596109976,,0.0,0.0,0.538027329979
1581526202647242039,,0.00743301752703,-0.00334952196429,0.00918124725941,,0.0,0.0,0.530480218262
1581526202657064514,,0.00765350570391,-0.00251406562662,0.00926954197263,,0.0,0.0,0.539372836495
1581526202667690167,,0.00940663613024,-0.00519574954522,0.00938352472993,,0.0,0.0,0.540230484627
1581526202676994211,,0.00734624147114,-0.00373632456599,0.00945256967283,,0.0,0.0,0.534985284731
1581526202687158833,,0.00701477157712,-0.00235273877362,0.00945071348565,,0.0,0.0,0.532688100535
1581526202697195388,,0.00671363158244,-0.00384750554449,0.00949549292803,,0.0,0.0,0.537478390084
1581526202707039176,,0.0110373979138,-0.00496305102657,0.00953494681075,,0.0,0.0,0.536104532569
1581526202717075281,,0.00902152098584,-0.00335781805814,0.0095904235488,,0.0,0.0,0.537778450837
1581526202727017972,,0.00849227815154,-0.00407385139536,0.00966416763194,,0.0,0.0,0.534708694396
1581526202737374029,,0.00714893704688,-0.00366050702296,0.00970669245036,,0.0,0.0,0.536385865499
1581526202747237954,,0.0069703996272,-0.00251568186362,0.00973116012363,,0.0,0.0,0.535890990256
1581526202757207067,,0.011264803519,-0.00501155672475,0.00979205495302,,0.0,0.0,0.533548878797
1581526202766980184,,0.0034589435394,-0.00275389830493,0.00985794464364,,0.0,0.0,0.538127591968
1581526202777091286,,0.0118044091796,-0.00469886625825,0.00990881203353,,0.0,0.0,0.535562157881
1581526202787044115,,0.0105942253076,-0.00264195607756,0.00989503698777,,0.0,0.0,0.536829920996
1581526202797208534,,0.00333044700801,-0.00338287170508,0.0099332306677,,0.0,0.0,0.528495048419
1581526202807321814,,0.00997998219092,-0.0037804593317,0.0100462735869,,0.0,0.0,0.539482285134
1581526202817130286,,0.00926475459881,-0.00358641379213,0.0101230632408,,0.0,0.0,0.534138848091
1581526202827071303,,0.0122654851189,-0.00396172194231,0.010290375662,,0.0,0.0,0.54298985032
1581526202837316648,,0.00702450534388,-0.00357973650665,0.010309261157,,0.0,0.0,0.53885566986
1581526202847073288,,0.00723146465567,-0.00199795354436,0.010387270374,,0.0,0.0,0.53449965563
1581526202857242465,,0.00847185373864,-0.00369618680426,0.0104144020686,,0.0,0.0,0.541143524259
1581526202867221183,,0.011856525724,-0.00448915084847,0.0104601125917,,0.0,0.0,0.536811470716
1581526202876991526,,0.00765469241356,-0.00203569554237,0.0104958446819,,0.0,0.0,0.533694724398
1581526202887052620,,0.0132926315004,-0.00344673522678,0.0106044751554,,0.0,0.0,0.534816631731
1581526202897154171,,0.00447127273165,-0.00205383340132,0.0106618749223,,0.0,0.0,0.538335320264
1581526202907069295,,0.0115873398537,-0.00410020471121,0.0106790628459,,0.0,0.0,0.534105709415
1581526202917350042,,0.0105276609658,-0.0029498674368,0.0107123358463,,0.0,0.0,0.528687176718
1581526202927159156,,0.00612906102097,-0.00226157012488,0.0107258500784,,0.0,0.0,0.544059733201
1581526202937366524,,0.0119037461859,-0.00236774498139,0.0107208186935,,0.0,0.0,0.537595800357
1581526202947117084,,0.00755521339984,-0.00209670116339,0.0107688019751,,0.0,0.0,0.537836108974
1581526202957005172,,0.00954509203284,-0.0028940024827,0.0108561357184,,0.0,0.0,0.538500940846
1581526202967203879,,0.0120662743632,-0.00274263592823,0.0108966824791,,0.0,0.0,0.532864158209
1581526202977077626,,0.0103547443711,-0.0015863670597,0.0109220399945,,0.0,0.0,0.538047269765
1581526202987106693,,0.00917913047647,-0.00261325528742,0.0109318762774,,0.0,0.0,0.539812691387
1581526202997206286,,0.00707244103801,-0.00112786618984,0.0109980285104,,0.0,0.0,0.536820634853
1581526203007082595,,0.0094692907974,-0.00165149744,0.0111053986082,,0.0,0.0,0.536575003392
1581526203017367753,,0.0102270119168,-0.00229306629531,0.0111940822616,,0.0,0.0,0.530665215771
1581526203026982201,,0.0141785059215,-0.00142778621402,0.01120883144,,0.0,0.0,0.54456093746
1581526203037291274,,0.00524114900104,-0.00113734244829,0.0112312397448,,0.0,0.0,0.540121599787
1581526203047160983,,0.0110155962293,-0.00171400518652,0.0113145905375,,0.0,0.0,0.538561639974
1581526203057179131,,0.0090520296969,-0.00122308749464,0.0113832114187,,0.0,0.0,0.537387931815
1581526203067183095,,0.0132539867969,-0.00177164715169,0.0114736528427,,0.0,0.0,0.538688049591
1581526203077100685,,0.00985568621953,-0.00108560817888,0.0115456696341,,0.0,0.0,0.54006981743
1581526203087076692,,0.00626545724342,-0.00105131712723,0.011538029604,,0.0,0.0,0.541449882189
1581526203097162385,,0.0101262851123,-0.00133779666905,0.0115871293637,,0.0,0.0,0.535785686172
1581526203107349867,,0.00919209184587,-0.00140359473451,0.0116329160581,,0.0,0.0,0.540337243012
1581526203117099713,,0.0128003011747,-0.000611809659877,0.0116761036839,,0.0,0.0,0.540559852431
1581526203127119648,,0.0109523784811,-0.000902390073018,0.0117426527196,,0.0,0.0,0.541205406344
1581526203137134757,,0.00950719980866,-0.000900936534192,0.011827369397,,0.0,0.0,0.538311865531
1581526203146936695,,0.00802457434948,-0.000672849739138,0.01187699893,,0.0,0.0,0.544488641012
1581526203156994852,,0.0116103533488,-0.000338600877345,0.0118687834885,,0.0,0.0,0.535935389073
1581526203167259833,,0.00431705608643,-0.000846572412439,0.0120013197399,,0.0,0.0,0.542932912866
1581526203177077949,,0.0127055824083,0.000141711292908,0.0121948336932,,0.0,0.0,0.543360899012
1581526203186894550,,0.0106465991798,0.000144627144514,0.0122686040957,,0.0,0.0,0.545260400405
1581526203197306621,,0.0068505182094,-0.00059077858826,0.012315912558,,0.0,0.0,0.541701981707
1581526203207205319,,0.0124048645204,-0.00113175928453,0.0123238429056,,0.0,0.0,0.54115375781
1581526203217630365,,0.00699508654345,-0.000543342211184,0.0123162992049,,0.0,0.0,0.535030533229
1581526203227191297,,0.0107794025525,0.000287170361589,0.012357438459,,0.0,0.0,0.548443939363
1581526203237193785,,0.0112361338658,0.000508458806225,0.0125115128521,,0.0,0.0,0.541954894137
1581526203247175678,,0.0063361935965,1.2749952384e-05,0.0125824300607,,0.0,0.0,0.543739115895
1581526203257121777,,0.0112565098687,0.000220005811479,0.0125720336352,,0.0,0.0,0.5441015787
1581526203267106301,,0.0111408920848,0.00050193542989,0.012635093242,,0.0,0.0,0.544811841063
1581526203277130029,,0.00854095242949,0.000713055323112,0.0127159551228,,0.0,0.0,0.544359083037
1581526203287056932,,0.0111387561967,0.0012540946556,0.0127760274597,,0.0,0.0,0.542808620567
1581526203297180230,,0.00595131152089,-0.000100302928019,0.0128481347424,,0.0,0.0,0.54345153692
1581526203306976602,,0.00889607139362,0.00112390165705,0.0128977877349,,0.0,0.0,0.547050374355
1581526203317270715,,0.010438408992,0.00104087456763,0.0129330131035,,0.0,0.0,0.541443536771
1581526203327036499,,0.00984119884718,0.00072671281032,0.0129221086214,,0.0,0.0,0.542914832682
1581526203337634952,,0.0122864193091,0.00202133490673,0.0130396499906,,0.0,0.0,0.540765745786
1581526203347138229,,0.00731635340325,0.000770764012492,0.0130927493194,,0.0,0.0,0.544088870151
1581526203357150685,,0.00866954397086,0.000845605511421,0.0132339276138,,0.0,0.0,0.543307695124
1581526203367007617,,0.0117688153252,0.00187477326716,0.0132596498155,,0.0,0.0,0.539611888529
1581526203377041538,,0.00654321652085,0.000852253102793,0.0133012614837,,0.0,0.0,0.541969988352
1581526203387089351,,0.0120682005785,0.00251764909703,0.0134264131177,,0.0,0.0,0.540556185534
1581526203397188445,,0.00605753984167,0.000326632151886,0.0135007449521,,0.0,0.0,0.540716479927
1581526203407032343,,0.00919834202515,0.00180346050247,0.0136532718445,,0.0,0.0,0.540918909135
1581526203417048102,,0.0120496962852,0.00239482922513,0.0136859630057,,0.0,0.0,0.540401618037
1581526203427207486,,0.0104476766977,0.00176159161522,0.0136927928102,,0.0,0.0,0.53569185751
1581526203437316640,,0.00606481401468,0.00149449454505,0.0136849180974,,0.0,0.0,0.538280652539
1581526203447321367,,0.00921124872128,0.00135531393209,0.0138963119081,,0.0,0.0,0.537546771281
1581526203457137774,,0.00963163340545,0.00204571264233,0.014030445912,,0.0,0.0,0.537600604444
1581526203467211034,,0.0111288656424,0.00237745787682,0.0140793539783,,0.0,0.0,0.54160202143
1581526203477050747,,0.00879761114149,0.00215936204178,0.0141396053273,,0.0,0.0,0.537231556756
1581526203487013845,,0.00835842256506,0.00143596534384,0.0141756245866,,0.0,0.0,0.538944032031
1581526203497043114,,0.010660316205,0.00246442263043,0.0142074933424,,0.0,0.0,0.537618489596
1581526203507057098,,0.00861093015563,0.00269451589584,0.0144160725271,,0.0,0.0,0.538993758685
1581526203517195806,,0.0101974732069,0.00295384822298,0.0144329020235,,0.0,0.0,0.535080752655
1581526203527358267,,0.00660156289282,0.000684269473167,0.0145090539518,,0.0,0.0,0.537833672042
1581526203537293633,,0.0119074045274,0.00349794795577,0.014619841062,,0.0,0.0,0.537724844879
1581526203547052791,,0.0083160226348,0.00254334503062,0.0146751783335,,0.0,0.0,0.542268219857
1581526203557188967,,0.00693534287452,0.000878799812887,0.0147222186074,,0.0,0.0,0.538664862385
1581526203567085066,,0.00848796137427,0.00266094581337,0.0148249402526,,0.0,0.0,0.540429721947
1581526203577280502,,0.00938245768866,0.00253700366675,0.0148546840809,,0.0,0.0,0.534547689359
1581526203587355907,,0.0114634095247,0.00393871012536,0.0149177066847,,0.0,0.0,0.535116486992
1581526203597050121,,0.00857283726064,0.00245142336632,0.0150127821156,,0.0,0.0,0.547693811289
1581526203607102391,,0.00912261256115,0.00302565469721,0.0151504506393,,0.0,0.0,0.539241476611
1581526203617175616,,0.00552350540586,0.00109373456436,0.0152199853295,,0.0,0.0,0.536100847592
1581526203627199062,,0.00967539255212,0.00269661349627,0.0152507220523,,0.0,0.0,0.538762688906
1581526203637207425,,0.0100735363003,0.00377068740035,0.0153135751835,,0.0,0.0,0.529350190656
1581526203647080201,,0.00713628488937,0.00151064594628,0.0153591752703,,0.0,0.0,0.542734107466
1581526203657238677,,0.0102554062686,0.00369751368767,0.0155279730167,,0.0,0.0,0.536872177409
1581526203667006704,,0.00813406450187,0.0025674785989,0.0156236642804,,0.0,0.0,0.534579339477
1581526203677113656,,0.008629517403,0.00288458359544,0.0156596991636,,0.0,0.0,0.534591185663
1581526203687021696,,0.00858420573544,0.00234186061161,0.0156417430967,,0.0,0.0,0.533530622079
1581526203697285890,,0.00651227232393,0.00173467706239,0.0156831884315,,0.0,0.0,0.535603684955
1581526203706947445,,0.00862201472177,0.00249882534136,0.0157935025689,,0.0,0.0,0.539302204797
1581526203717118116,,0.00925272356773,0.00301630317437,0.0159335631947,,0.0,0.0,0.534038227964
1581526203727090906,,0.00815244547714,0.00200786316437,0.015948466688,,0.0,0.0,0.534114667336
1581526203737365298,,0.00968830085555,0.0035834416752,0.0159783883058,,0.0,0.0,0.530090532583
1581526203747201502,,0.00486873168386,0.00116326431291,0.0159862352136,,0.0,0.0,0.540371036479
1581526203757222081,,0.00948841148277,0.00306534234445,0.0160128542648,,0.0,0.0,0.53496880254
1581526203767203573,,0.00910860056568,0.00283896795342,0.0161378136549,,0.0,0.0,0.531770728401
1581526203777169398,,0.00601637150872,0.00137343510514,0.0161429682583,,0.0,0.0,0.532824402367
1581526203787039163,,0.0100503104137,0.00359235945513,0.016141778786,,0.0,0.0,0.53491687625
1581526203797239335,,0.00612798385513,0.0014686477307,0.0162071586436,,0.0,0.0,0.534215936895
1581526203807198473,,0.00789739195489,0.00215191876129,0.0162770594574,,0.0,0.0,0.534019189661
1581526203817264941,,0.00837888887379,0.00290081237577,0.0163848122897,,0.0,0.0,0.528858059692
1581526203826997924,,0.00902708629098,0.00176538453199,0.0163939539314,,0.0,0.0,0.541011121971
1581526203837288941,,0.00762590613647,0.00227591012106,0.0164080765492,,0.0,0.0,0.531177104314
1581526203847070067,,0.00490764061277,0.00153483209029,0.0164572769801,,0.0,0.0,0.533294240398
1581526203857008601,,0.00866785290755,0.00205630168626,0.0165514584238,,0.0,0.0,0.534698894545
1581526203867217390,,0.00915258092558,0.00265479252061,0.0166743057702,,0.0,0.0,0.531724449833
1581526203876942427,,0.00553694040787,0.00151570060258,0.016684421637,,0.0,0.0,0.534588201692
1581526203887128507,,0.00805657785656,0.00181422956151,0.0166663115853,,0.0,0.0,0.530615646531
1581526203897144378,,0.00774661417951,0.00238099880789,0.0167178273136,,0.0,0.0,0.532377439414
1581526203907062176,,0.00514382610209,0.00131705235858,0.0167777392566,,0.0,0.0,0.531502920649
1581526203917358452,,0.00879868655006,0.00259302269965,0.016858864014,,0.0,0.0,0.524764572347
1581526203927056768,,0.00657368160914,0.000890475755703,0.0168690891881,,0.0,0.0,0.534097188873
1581526203937512679,,0.00838439463537,0.00241058413484,0.0168747372233,,0.0,0.0,0.528396564867
1581526203947147704,,0.00554021192251,0.00184791545502,0.0169101184528,,0.0,0.0,0.53178273655
1581526203957087807,,0.00821537861566,0.00213587387303,0.0170566613222,,0.0,0.0,0.532010862383
1581526203967203528,,0.0049034807436,0.000692462692003,0.017113197085,,0.0,0.0,0.531834978645
1581526203977213041,,0.00678185895702,0.00168600993203,0.0171376216855,,0.0,0.0,0.526001666687
1581526203987086373,,0.00919926297399,0.00226382744408,0.0171468394182,,0.0,0.0,0.535963582279
1581526203997106709,,0.00746674960682,0.00145701271124,0.0171491727861,,0.0,0.0,0.528946162724
1581526204007062677,,0.0038781971023,0.00101822135188,0.0172221194931,,0.0,0.0,0.530708749898
1581526204017187119,,0.00816497101752,0.00189874753722,0.0173192968467,,0.0,0.0,0.529427645458
1581526204027234952,,0.00705809975306,0.00109245742599,0.0174141268911,,0.0,0.0,0.528526018328
1581526204037236707,,0.00806799741998,0.00323096381389,0.0174533535604,,0.0,0.0,0.533006219201
1581526204047199632,,0.005512401864,0.00120899660339,0.0174697844417,,0.0,0.0,0.532507674571
1581526204057132368,,0.00832788861838,0.00112674596488,0.0175017662509,,0.0,0.0,0.533044559348
1581526204067514919,,0.00674272017773,0.00117561237754,0.0175498900566,,0.0,0.0,0.521097462482
1581526204077163705,,0.00557853825322,0.00144394053514,0.0175983349093,,0.0,0.0,0.539538025947
1581526204087097051,,0.00782891235557,0.00116425256298,0.0176005756517,,0.0,0.0,0.532559556516
1581526204097165742,,0.00506561953423,0.000499299823221,0.0176633106831,,0.0,0.0,0.531888061866
1581526204107122615,,0.00661189413597,0.00142812767135,0.0176207470006,,0.0,0.0,0.524890021352
1581526204117217928,,0.00743239502264,0.00182198869389,0.0176568779331,,0.0,0.0,0.531717355181
1581526204127152288,,0.00654148098182,0.000422786813144,0.0176656933778,,0.0,0.0,0.536922890708
1581526204137338888,,0.00644610899113,0.0012030150667,0.0176249408662,,0.0,0.0,0.53175289832
1581526204147074297,,0.00744555692637,0.00200383411778,0.0176361597446,,0.0,0.0,0.534698679032
1581526204157067131,,0.00626027632553,0.000772736999888,0.0176352491879,,0.0,0.0,0.532955038366
1581526204167069598,,0.00653076189373,0.000596635309761,0.0175855182843,,0.0,0.0,0.537288790759
1581526204177148072,,0.00651008414449,0.00128154476624,0.0175532272684,,0.0,0.0,0.534466753113
1581526204187070733,,0.00696493959572,0.000298685140747,0.0174142921541,,0.0,0.0,0.534508392241
1581526204197025730,,0.00420909240002,0.00025374828509,0.0173773404511,,0.0,0.0,0.534735572578
1581526204207265739,,0.00742835172638,0.0014924159309,0.017350421992,,0.0,0.0,0.532435714971
1581526204217132084,,0.00731894876967,0.000709843222834,0.0173492898801,,0.0,0.0,0.531547336476
1581526204227071116,,0.00690426333104,0.000765020900672,0.0172428416734,,0.0,0.0,0.539796560864
1581526204237268655,,0.00419878318082,0.000744947651929,0.0171807352007,,0.0,0.0,0.533162884478
1581526204247166394,,0.00683271928373,0.000657594221308,0.0170721201392,,0.0,0.0,0.534409646924
1581526204257100475,,0.00784228686504,0.00109763300721,0.0170380741755,,0.0,0.0,0.539636584542
1581526204267064194,,0.00682310394018,0.00117775574054,0.0170347100858,,0.0,0.0,0.533330075648
1581526204277078962,,0.00605736623849,0.00122692865249,0.0170276133094,,0.0,0.0,0.539067498604
1581526204287075766,,0.00698655084814,-0.00031126797536,0.0168508790362,,0.0,0.0,0.531018287982
1581526204297174373,,0.00617067685393,0.000365131954614,0.0165993731889,,0.0,0.0,0.527901928376
1581526204307119551,,0.00638667126985,0.00123074252717,0.0165494705375,,0.0,0.0,0.53951970364
1581526204317306745,,0.00725284687869,0.00091538694846,0.0165136595642,,0.0,0.0,0.532777621557
1581526204327131951,,0.00445574876912,0.000116721880774,0.0164636004445,,0.0,0.0,0.531530152799
1581526204337295786,,0.0076781552009,0.0010055156675,0.0163219643547,,0.0,0.0,0.536674352321
1581526204347123523,,0.0046915049833,0.000378471171855,0.0162295291545,,0.0,0.0,0.540016263725
1581526204357060969,,0.00758328481155,0.000244286925387,0.0160989538303,,0.0,0.0,0.535471674514
1581526204367200788,,0.00439507410331,0.000489644137022,0.0160397093896,,0.0,0.0,0.535790957567
1581526204377025508,,0.00708977399501,0.000169094734729,0.015927096445,,0.0,0.0,0.534436620702
1581526204387248670,,0.00694316987717,-0.000113043415285,0.0158710442582,,0.0,0.0,0.53617480657
1581526204397215030,,0.00561893812684,0.000382398829106,0.0157741961064,,0.0,0.0,0.537374612694
1581526204407158464,,0.0072286750385,0.000150983958092,0.0156372598767,,0.0,0.0,0.534894614784
1581526204417240963,,0.00509833038584,-0.000132604816936,0.0155946026713,,0.0,0.0,0.537450509077
1581526204427156779,,0.0060751538936,0.00019183608738,0.0155742537965,,0.0,0.0,0.535604009591
1581526204437361855,,0.00710396007802,0.000336889058132,0.0155063069492,,0.0,0.0,0.53641848539
1581526204447346735,,0.00400142663358,-0.000492401297622,0.0154894213229,,0.0,0.0,0.54013856777
1581526204457349568,,0.00706451922094,-0.000342842269106,0.0153813998565,,0.0,0.0,0.532217126808
1581526204467586134,,0.00564917294471,0.000608494152417,0.0153270329263,,0.0,0.0,0.535616570604
1581526204477164169,,0.00508335116947,-0.000687546647955,0.0152777882256,,0.0,0.0,0.538054871442
1581526204487011953,,0.0060769704263,-0.000704783621878,0.0151947608084,,0.0,0.0,0.539884428358
1581526204496950282,,0.00518548482431,0.000120130460516,0.0151542686176,,0.0,0.0,0.535679094084
1581526204507090250,,0.0061622781303,-0.000455695960362,0.0151165518296,,0.0,0.0,0.533644566229
1581526204517131812,,0.0049839358673,-0.000845501676752,0.0150678600293,,0.0,0.0,0.537368904361
1581526204526950843,,0.00532701710355,-0.000118921793474,0.0150502441011,,0.0,0.0,0.537500328711
1581526204537195613,,0.00541173879193,-0.000496817103425,0.014992814298,,0.0,0.0,0.53495331094
1581526204547154662,,0.00383477810693,-0.00116415431857,0.0149850951181,,0.0,0.0,0.536346486574
1581526204557069986,,0.00500928922275,-0.00146297938695,0.0148519475218,,0.0,0.0,0.532043442854
1581526204567087645,,0.00555966761894,-0.000329575696048,0.0148070264101,,0.0,0.0,0.537363692832
1581526204577130269,,0.00396084712293,-0.00109214038705,0.0148101885947,,0.0,0.0,0.532724217709
1581526204587148854,,0.00489790184616,-0.00139127464288,0.0147820237909,,0.0,0.0,0.538358008079
1581526204597166390,,0.00565640857552,4.84898679015e-05,0.01477172458,,0.0,0.0,0.538307917353
1581526204607147906,,0.00346521844811,-0.0018524786945,0.014738991892,,0.0,0.0,0.530249278999
1581526204617039540,,0.00465853346412,-0.00138516674901,0.0146826579027,,0.0,0.0,0.542466680655
1581526204627346060,,0.00655073120841,-0.000276689747272,0.01473604804,,0.0,0.0,0.537601863351
1581526204637249167,,0.00461268373867,-0.00227907419508,0.0147100682228,,0.0,0.0,0.534344613042
1581526204647105473,,0.0032860713905,-0.000689518866266,0.0146955504328,,0.0,0.0,0.537998384952
1581526204657058207,,0.00557032257063,-0.00162939428566,0.0146672290908,,0.0,0.0,0.534586474337
1581526204667477745,,0.00426809145748,-0.00243365898967,0.0145811053383,,0.0,0.0,0.530110767724
1581526204677214982,,0.00377441945621,-0.00102760927688,0.0145661306255,,0.0,0.0,0.539152172848
1581526204687385416,,0.00505549211823,-0.00190590761875,0.0145632281766,,0.0,0.0,0.529234147589
1581526204697192098,,0.00422412288979,-0.00208751516832,0.0145185986257,,0.0,0.0,0.528162267732
1581526204706998466,,0.00416565805726,-0.00173980675112,0.0145232375262,,0.0,0.0,0.538641749677
1581526204717418903,,0.00270272597329,-0.00269524333976,0.0145308416835,,0.0,0.0,0.526837835694
1581526204727125614,,0.00657388653785,-0.00103428921259,0.0145121760874,,0.0,0.0,0.534759945176
1581526204737237471,,0.00412351963719,-0.00269996199201,0.0144884089924,,0.0,0.0,0.533732415098
1581526204747207691,,0.00245533518824,-0.00155166302419,0.0144975424754,,0.0,0.0,0.525572636871
1581526204757191731,,0.00507355664254,-0.00287191943621,0.0144771533037,,0.0,0.0,0.531648986761
1581526204767043077,,0.00218345949182,-0.00185521230272,0.0144873469956,,0.0,0.0,0.531097250649
1581526204777063744,,0.00411372162307,-0.00365787797187,0.014520349549,,0.0,0.0,0.527476548226
1581526204787108771,,0.00719591393361,-0.00122251186802,0.0145186679654,,0.0,0.0,0.529908626979
1581526204797088530,,0.00310811936713,-0.00377635308318,0.0144039483277,,0.0,0.0,0.524928060285
1581526204807126963,,0.00292252995796,-0.0025996419482,0.0144105339009,,0.0,0.0,0.522972569545
1581526204817305421,,0.00515543697867,-0.00155385568889,0.0143793963399,,0.0,0.0,0.528062173609
1581526204827085176,,0.00411525828831,-0.00300552376361,0.0143825201845,,0.0,0.0,0.528999855888
1581526204837394007,,0.00430439455439,-0.00355068335051,0.0143696454759,,0.0,0.0,0.520680548017
1581526204847025389,,0.00391465183353,-0.00193994532267,0.0143007550202,,0.0,0.0,0.528674174847
1581526204857157622,,0.0052683568699,-0.00381494156495,0.0142975437059,,0.0,0.0,0.520893248326
1581526204867258329,,0.00328794723561,-0.00361594694096,0.0142890800337,,0.0,0.0,0.526139663443
